Date,Month_Num,Weekday,AI_Platform,AI_Model_Version,Active_Users,New_Users,Churned_Users,Daily_Churn_Rate,Retention_Rate,User_ID,Query_Type,Input_Text,Input_Text_Length,Response_Tokens,Topic_Category,User_Rating,User_Experience_Score,Session_Duration_sec,Device_Type,Language,Response_Accuracy,Response_Speed_sec,Response_Time_Category,Correction_Needed,User_Return_Frequency,Customer_Support_Interactions,Region
2022-04-29,5,Thursday,DeepSeek,v4.0,9991,501,416,0.0309,0.9222,d4c0daf1-f621-4407-bd08-1f485308f04e,Navigational,Sample user input text 46787,137,548,Education,2,3.73,1269,Mobile,French,0.859,4.4245,Slow,Yes,Daily,2,South America
2021-06-16,4,Friday,ChatGPT,v1.0,2260,295,50,0.0546,0.6138,45f15e4e-054a-48a7-a8c6-c2a7b76d5722,Navigational,Sample user input text 46788,309,446,Education,5,2.98,1569,Desktop,German,0.9218,4.7373,Slow,Yes,Monthly,5,South America
2021-08-07,7,Sunday,Grok AI,v4.0,2015,830,186,0.0503,0.5046,e2b794d5-0ee3-4c37-8683-5f808cad4f56,Informational,Sample user input text 46789,444,868,Health,2,3.73,55,Tablet,German,0.844,0.3086,Slow,Yes,Weekly,4,Asia
2020-01-21,12,Thursday,DeepSeek,v2.0,3096,571,59,0.0364,0.8905,a9893d3a-cfee-461f-9b01-6086da248aed,Transactional,Sample user input text 46790,300,479,Education,1,4.4,671,Mobile,Chinese,0.8945,0.2747,Medium,Yes,Monthly,0,Asia
2023-12-22,12,Friday,DeepSeek,v1.0,2515,198,180,0.0324,0.8331,fcf91116-cb86-45d8-8cac-88e076ccb6f7,Transactional,Sample user input text 46791,166,276,Education,3,1.21,894,Tablet,French,0.9203,1.9183,Slow,No,Daily,1,Asia
2020-12-28,10,Sunday,ChatGPT,v3.0,1444,311,375,0.0624,0.8563,3ae6015a-df24-4ce4-a7d3-b01944010c24,Transactional,Sample user input text 46792,203,209,Health,3,3.41,134,Mobile,English,0.8117,4.5678,Slow,No,Weekly,0,Europe
2020-12-25,12,Thursday,DeepSeek,v3.0,8172,679,269,0.0628,0.6833,69cef6c8-aa25-4faa-bc03-3ea352a37142,Transactional,Sample user input text 46793,68,956,Health,5,1.72,673,Tablet,French,0.8631,3.0244,Fast,No,Daily,1,North America
2020-01-23,4,Monday,Grok AI,v3.0,5043,398,138,0.0482,0.9896,5c1eb9a5-f3cf-45e8-9821-f3a73e32741b,Transactional,Sample user input text 46794,377,919,Health,4,4.76,761,Tablet,Chinese,0.8201,1.4085,Medium,No,Weekly,2,Europe
2023-07-10,3,Friday,ChatGPT,v1.0,3992,248,449,0.0715,0.9441,e2a2a43f-340a-4692-bc2a-db4e7dc1bee9,Navigational,Sample user input text 46795,472,471,Finance,5,1.65,853,Tablet,French,0.9386,2.666,Fast,Yes,Weekly,0,North America
2021-08-30,3,Thursday,DeepSeek,v2.0,7635,258,449,0.0153,0.725,081f8d63-ebc3-4aea-b7cf-35b967174aca,Navigational,Sample user input text 46796,364,486,Education,1,4.22,1384,Tablet,English,0.9404,3.3564,Medium,Yes,Monthly,4,Europe
2021-07-17,2,Monday,Grok AI,v3.0,3630,850,150,0.032,0.7243,cad2d6fc-7b73-4beb-8a76-8a4d566f3871,Informational,Sample user input text 46797,74,646,Education,2,2.23,366,Tablet,Chinese,0.7545,1.6424,Medium,Yes,Weekly,2,South America
2022-08-01,11,Wednesday,Grok AI,v1.0,7592,923,417,0.019,0.7977,34ecd6d7-fa88-4f69-b1cf-6add537f5eb5,Transactional,Sample user input text 46798,154,420,Education,1,1.03,1302,Mobile,French,0.8933,0.3872,Fast,Yes,Monthly,0,North America
2023-02-07,1,Wednesday,ChatGPT,v1.0,1712,578,440,0.0375,0.879,60543eb2-fc09-42c8-838b-c98fa99e2836,Transactional,Sample user input text 46799,79,645,Finance,5,3.87,204,Desktop,Chinese,0.8902,3.1231,Slow,No,Daily,4,North America
2022-04-07,7,Wednesday,DeepSeek,v4.0,3648,896,235,0.0425,0.5139,c5b96c20-c6ed-4ba3-bcce-d9e256463de6,Navigational,Sample user input text 46800,163,809,Technology,1,1.2,545,Mobile,French,0.703,4.7852,Slow,No,Weekly,1,Europe
2021-12-05,10,Wednesday,DeepSeek,v1.0,9626,100,284,0.086,0.5694,af13c795-e22c-404b-9b5c-26a0eb27d0ef,Navigational,Sample user input text 46801,131,630,Health,4,3.23,867,Mobile,English,0.7622,3.1899,Fast,Yes,Daily,0,Asia
2020-03-28,7,Monday,DeepSeek,v2.0,3538,140,101,0.0347,0.8895,027a85e8-164a-4f63-a371-f3d66c51925b,Transactional,Sample user input text 46802,387,923,Technology,4,4.59,495,Mobile,French,0.9902,3.9768,Fast,Yes,Monthly,0,South America
2023-12-23,12,Tuesday,Grok AI,v2.0,9760,947,307,0.0813,0.8832,80b29223-e429-42a6-b9f2-7a66d07fe596,Transactional,Sample user input text 46803,152,852,Health,5,1.53,385,Desktop,French,0.8531,2.6341,Slow,Yes,Monthly,5,North America
2020-03-03,8,Saturday,ChatGPT,v4.0,6014,278,302,0.041,0.7655,87205205-8065-4204-8b09-615a4f9c3cbd,Informational,Sample user input text 46804,463,807,Health,5,3.32,1046,Desktop,English,0.897,4.0486,Medium,No,Weekly,0,Europe
2020-04-04,6,Monday,ChatGPT,v1.0,9652,504,168,0.0741,0.612,688f00b1-96be-4e59-aa2f-61bdbcc24300,Transactional,Sample user input text 46805,443,697,Health,5,4.54,1182,Tablet,German,0.9145,4.2799,Fast,Yes,Weekly,3,Asia
2020-08-29,10,Monday,ChatGPT,v4.0,9487,269,368,0.0149,0.8074,b2ec872d-7abb-46d4-972f-ed54d7c8ba8c,Informational,Sample user input text 46806,341,206,Finance,5,1.69,1208,Tablet,French,0.711,1.7099,Fast,No,Monthly,3,South America
2023-05-08,3,Sunday,DeepSeek,v4.0,2707,155,119,0.0994,0.8011,215d9ec7-a237-4687-b17a-7eebd4e32616,Transactional,Sample user input text 46807,118,494,Finance,2,3.21,1444,Tablet,Spanish,0.7935,3.8346,Fast,No,Weekly,3,South America
2020-12-28,12,Sunday,Grok AI,v2.0,8805,854,452,0.0611,0.7668,6d1154c5-19fe-4b19-a61d-2f183ae9e459,Navigational,Sample user input text 46808,401,338,Education,2,4.78,1023,Tablet,German,0.9447,1.0727,Slow,No,Daily,2,Asia
2022-03-26,12,Wednesday,DeepSeek,v3.0,3458,181,50,0.096,0.5465,1abddf16-ff3c-4b75-96e2-47076707a828,Transactional,Sample user input text 46809,119,56,Finance,2,2.2,608,Tablet,French,0.8496,3.3405,Fast,No,Monthly,3,North America
2020-11-03,12,Friday,Grok AI,v2.0,2817,426,112,0.0188,0.8071,bee389a8-5198-42b9-a6f4-5a07eb9638cd,Informational,Sample user input text 46810,39,497,Finance,1,3.09,1380,Mobile,Chinese,0.7557,0.2954,Slow,No,Daily,0,North America
2021-07-13,1,Tuesday,DeepSeek,v3.0,2406,229,404,0.0244,0.6241,81a7b7dd-bcec-483e-80bd-2b89ea1ab6c0,Informational,Sample user input text 46811,95,614,Health,5,1.7,1042,Tablet,English,0.821,0.311,Slow,Yes,Daily,4,Europe
2020-02-27,9,Monday,Grok AI,v1.0,5626,865,173,0.0693,0.7785,c0c7fe68-772e-461d-a2cf-44c96a3560a8,Transactional,Sample user input text 46812,283,544,Health,2,4.76,230,Desktop,English,0.729,4.5173,Slow,No,Monthly,0,North America
2020-01-29,10,Wednesday,ChatGPT,v2.0,6826,544,165,0.0385,0.8751,76f7d6b9-6b20-411b-890c-ca36ab695fef,Informational,Sample user input text 46813,328,164,Education,2,2.07,1606,Mobile,German,0.9381,0.3501,Medium,Yes,Daily,3,North America
2022-08-09,10,Sunday,ChatGPT,v2.0,8272,876,82,0.0912,0.9115,1bb4fd6f-c889-4209-9a74-877d2811495e,Navigational,Sample user input text 46814,160,100,Finance,5,4.86,362,Desktop,French,0.9408,2.7951,Fast,No,Monthly,2,North America
2021-09-18,6,Friday,ChatGPT,v4.0,4681,893,107,0.0857,0.7548,0974a510-98df-4dc5-9cca-9e9513bfa368,Navigational,Sample user input text 46815,364,472,Technology,1,2.43,1323,Mobile,English,0.8656,1.9431,Medium,No,Daily,3,Europe
2020-08-19,6,Sunday,DeepSeek,v2.0,6439,789,320,0.042,0.9282,31f613d8-b920-4d64-b052-47bd97b42a27,Navigational,Sample user input text 46816,405,259,Health,4,2.12,516,Desktop,English,0.8831,2.6044,Medium,No,Weekly,4,Europe
2020-06-23,7,Wednesday,Grok AI,v1.0,7644,637,216,0.0666,0.9022,f83e6216-65e4-4e3b-b185-3b1be1ff0c87,Informational,Sample user input text 46817,244,879,Education,4,3.27,685,Mobile,German,0.7995,4.5331,Slow,No,Monthly,5,Europe
2021-10-12,9,Tuesday,Grok AI,v3.0,6517,910,362,0.0656,0.987,fa13770b-0d26-40c7-9e8b-d7fe95e94d97,Navigational,Sample user input text 46818,455,95,Finance,2,1.6,289,Desktop,English,0.7874,0.9775,Medium,No,Daily,0,South America
2021-08-10,2,Wednesday,ChatGPT,v3.0,6839,649,475,0.0385,0.58,cd6a34cf-ff2d-4d82-88f2-5212bfcfd418,Transactional,Sample user input text 46819,321,486,Finance,5,3.96,1754,Mobile,Spanish,0.8183,2.1728,Fast,Yes,Daily,2,Europe
2022-08-19,7,Sunday,ChatGPT,v1.0,6698,444,291,0.0994,0.8199,7e33ff00-af2d-48ba-8f44-2f91175e9ea5,Informational,Sample user input text 46820,28,228,Technology,1,3.2,425,Mobile,German,0.8381,2.485,Slow,Yes,Daily,3,Asia
2021-04-22,1,Tuesday,Grok AI,v1.0,4410,420,394,0.026,0.8205,0c2313e5-d52e-4b88-b8a0-928ca23d59a4,Informational,Sample user input text 46821,209,867,Education,3,2.82,480,Desktop,Spanish,0.7785,4.0824,Fast,Yes,Daily,4,Asia
2020-12-30,9,Wednesday,ChatGPT,v2.0,9880,182,177,0.0722,0.618,9f246157-f9b6-482f-b361-9486ca37047d,Navigational,Sample user input text 46822,190,51,Health,5,2.38,1124,Tablet,German,0.7227,2.6392,Slow,Yes,Daily,2,North America
2022-07-20,2,Thursday,DeepSeek,v4.0,1538,164,268,0.0825,0.5703,9fb54ec0-f23a-4c51-a94e-c4597adeb320,Transactional,Sample user input text 46823,39,576,Technology,4,3.21,407,Tablet,English,0.7708,3.3404,Slow,No,Monthly,0,North America
2020-01-28,5,Thursday,Grok AI,v2.0,7066,548,131,0.0591,0.8553,57d7e1cc-3690-471c-a259-0153f4b4894d,Transactional,Sample user input text 46824,227,363,Finance,3,3.02,1531,Mobile,German,0.8064,0.8432,Fast,Yes,Weekly,4,North America
2023-06-03,2,Friday,DeepSeek,v4.0,8547,783,57,0.0103,0.9668,15a3aac9-0548-4fa8-8f87-75b944f8d48c,Transactional,Sample user input text 46825,171,195,Education,2,2.27,1463,Mobile,German,0.8578,3.7331,Fast,No,Weekly,4,South America
2020-06-08,3,Wednesday,Grok AI,v2.0,2186,333,413,0.0795,0.9249,207bb4fa-7565-412d-a4e1-6594005b91ef,Informational,Sample user input text 46826,363,862,Technology,4,4.84,1504,Tablet,Chinese,0.8367,1.1173,Fast,No,Daily,0,North America
2021-06-15,9,Sunday,Grok AI,v1.0,1337,244,97,0.0464,0.6563,0c83feee-1812-49d7-a177-2ee0780c901c,Navigational,Sample user input text 46827,479,956,Health,2,3.64,1187,Tablet,English,0.8577,4.8568,Slow,Yes,Daily,0,Europe
2021-11-15,9,Tuesday,ChatGPT,v2.0,2199,307,448,0.0454,0.6883,59774a9e-bdc6-4a3b-8dec-d5aafa624b53,Informational,Sample user input text 46828,86,829,Health,1,1.96,1751,Mobile,French,0.7837,3.4863,Medium,Yes,Weekly,3,South America
2022-06-24,6,Thursday,DeepSeek,v4.0,1069,191,137,0.0241,0.5613,1cf8e81b-c91b-435c-b551-b646a0e87363,Informational,Sample user input text 46829,445,633,Finance,3,1.96,218,Desktop,German,0.7777,1.9175,Medium,No,Daily,1,Europe
2023-09-16,5,Monday,DeepSeek,v2.0,1479,101,153,0.0646,0.7028,feca6810-c92e-44bd-8035-11a72b19b0f4,Transactional,Sample user input text 46830,241,248,Technology,2,3.18,444,Tablet,French,0.8109,1.8873,Medium,No,Daily,4,Europe
2022-10-23,12,Wednesday,ChatGPT,v4.0,7190,716,227,0.0871,0.7684,ee6c662a-9328-4dce-9492-ed57ed897de9,Transactional,Sample user input text 46831,101,562,Technology,3,2.48,1472,Tablet,French,0.9692,2.5269,Medium,Yes,Weekly,0,Asia
2023-09-21,3,Thursday,Grok AI,v1.0,4125,784,177,0.056,0.8035,c9f211ca-fbf1-4bae-b52c-7e4ea0aef241,Transactional,Sample user input text 46832,391,995,Finance,5,1.68,1070,Desktop,English,0.8913,1.6851,Slow,Yes,Weekly,5,Europe
2021-06-11,1,Tuesday,ChatGPT,v1.0,1871,566,251,0.024,0.7605,8cfb7a75-ba2c-466d-9c8d-0da6915b98dd,Informational,Sample user input text 46833,325,247,Health,1,4.02,206,Tablet,Chinese,0.7012,0.5511,Fast,Yes,Weekly,4,Asia
2022-04-09,12,Saturday,DeepSeek,v4.0,7225,838,365,0.0263,0.5248,4a145401-2437-448f-8ced-5d9bb8337779,Informational,Sample user input text 46834,90,700,Finance,3,4.83,1171,Tablet,Chinese,0.7975,2.6497,Medium,Yes,Monthly,4,South America
2023-05-04,6,Friday,DeepSeek,v3.0,8087,176,399,0.0245,0.979,4a28f547-f918-41a1-8d83-83117b30c024,Transactional,Sample user input text 46835,191,86,Technology,1,2.25,1716,Tablet,French,0.8876,0.6227,Fast,No,Monthly,3,Asia
2023-02-18,3,Sunday,Grok AI,v2.0,4848,936,352,0.0856,0.951,af500fb4-646e-4a19-95fa-217f4c57d9b3,Informational,Sample user input text 46836,245,432,Technology,3,1.48,1093,Mobile,Spanish,0.7073,4.876,Medium,No,Monthly,0,South America
2021-07-08,11,Monday,ChatGPT,v2.0,6320,782,135,0.0523,0.9569,41515b71-730e-4f18-9f24-1d1dba4e097a,Transactional,Sample user input text 46837,323,385,Health,1,4.91,1142,Desktop,French,0.9004,2.0686,Medium,Yes,Daily,3,South America
2021-07-09,12,Friday,DeepSeek,v1.0,9894,615,151,0.0731,0.728,d3789223-3305-4cfd-a2b7-d907930a1501,Navigational,Sample user input text 46838,465,138,Technology,3,1.57,1708,Mobile,German,0.8203,2.0395,Medium,Yes,Monthly,2,Asia
2020-05-14,11,Monday,DeepSeek,v3.0,5453,530,122,0.0177,0.8984,b0f7c30f-69e9-4152-ad19-ba0717f71136,Informational,Sample user input text 46839,65,584,Education,4,3.97,141,Mobile,Chinese,0.7767,1.2092,Slow,Yes,Monthly,0,North America
2022-03-13,11,Wednesday,ChatGPT,v2.0,3993,347,232,0.0453,0.8023,0dcbc148-8940-42ec-9ff1-4bcd130f3f5d,Navigational,Sample user input text 46840,401,401,Finance,3,2.35,1381,Mobile,English,0.8587,2.4474,Slow,Yes,Weekly,4,Europe
2021-01-16,9,Sunday,Grok AI,v1.0,1776,839,172,0.0435,0.5879,c65e4f7e-497c-4215-a097-2ce645f69e4b,Transactional,Sample user input text 46841,66,939,Education,3,2.41,28,Mobile,English,0.8382,4.9922,Slow,Yes,Monthly,0,South America
2021-10-15,10,Sunday,ChatGPT,v1.0,5342,491,290,0.0289,0.5584,b973c0e4-02ef-432e-8639-9791d6591acb,Informational,Sample user input text 46842,21,655,Education,2,2.2,1111,Mobile,English,0.7424,3.7673,Medium,Yes,Monthly,1,Europe
2022-06-27,5,Thursday,Grok AI,v2.0,5804,610,486,0.0221,0.9384,3ea4113e-94cb-4e20-94d6-b0a295bafc93,Navigational,Sample user input text 46843,458,928,Health,3,3.67,750,Mobile,Spanish,0.8266,4.422,Medium,No,Daily,0,South America
2021-12-19,1,Friday,ChatGPT,v1.0,4256,526,225,0.0444,0.5353,9ab99363-9b4d-47a4-8140-2b630476d159,Transactional,Sample user input text 46844,370,641,Education,5,4.92,267,Tablet,English,0.8205,1.5484,Medium,Yes,Weekly,0,North America
2023-08-12,1,Sunday,Grok AI,v3.0,7213,858,291,0.0694,0.6531,c95d6ffe-2c91-4540-8425-187085d488b9,Informational,Sample user input text 46845,365,248,Education,1,4.32,1703,Tablet,Spanish,0.7662,0.8498,Fast,Yes,Daily,1,Asia
2020-09-08,8,Friday,Grok AI,v4.0,2886,769,337,0.0351,0.7151,bf56ec6a-18ac-4d89-8a95-0fe5e178f0a9,Informational,Sample user input text 46846,178,102,Education,1,3.86,1326,Desktop,English,0.8101,3.1921,Fast,Yes,Daily,0,Europe
2021-07-16,6,Sunday,DeepSeek,v4.0,7032,348,126,0.013,0.6144,8a6f65c4-c559-448c-ad07-1603a05e7e83,Transactional,Sample user input text 46847,465,64,Technology,4,2.24,274,Tablet,English,0.7085,1.667,Slow,Yes,Daily,1,South America
2022-03-18,8,Sunday,ChatGPT,v1.0,6948,105,377,0.0891,0.9053,d148e6f3-6987-44a4-b346-4df651598eaf,Transactional,Sample user input text 46848,46,283,Technology,2,3.58,1079,Tablet,German,0.8223,4.8313,Slow,No,Daily,4,Europe
2021-12-01,10,Wednesday,DeepSeek,v1.0,3738,590,167,0.0702,0.8004,1f17ac57-8b50-4868-8cdc-f29ab74681f6,Navigational,Sample user input text 46849,279,873,Education,5,3.33,151,Desktop,English,0.7659,0.4874,Medium,No,Daily,0,Asia
2021-11-13,10,Tuesday,Grok AI,v4.0,5453,278,118,0.0919,0.5784,b4ca41d9-6422-4640-a5a8-4a2506e02057,Informational,Sample user input text 46850,491,428,Health,1,1.98,396,Tablet,French,0.9371,2.7983,Slow,Yes,Daily,0,Europe
2020-03-13,8,Wednesday,Grok AI,v2.0,5991,893,314,0.0786,0.7135,7967bc1d-842b-43d5-8727-a3c94f8515ce,Navigational,Sample user input text 46851,261,663,Health,1,4.45,1568,Tablet,French,0.7069,3.241,Medium,No,Daily,2,Europe
2020-02-05,3,Friday,DeepSeek,v3.0,4384,450,362,0.0617,0.8873,2b407615-2ba8-45ce-aabd-46d2a78d435c,Transactional,Sample user input text 46852,81,971,Finance,2,4.55,476,Mobile,German,0.8333,1.6813,Fast,No,Weekly,2,South America
2023-06-03,2,Tuesday,ChatGPT,v2.0,8376,310,80,0.0832,0.9789,42e99228-1160-44d7-9881-d7e9193127b7,Transactional,Sample user input text 46853,117,112,Education,1,4.66,123,Tablet,German,0.8975,4.8941,Fast,Yes,Daily,2,South America
2021-04-08,6,Monday,Grok AI,v4.0,6755,677,145,0.0869,0.8576,4a7ca3c0-698d-411f-ae1e-305b53542810,Informational,Sample user input text 46854,177,331,Health,1,1.51,1514,Tablet,German,0.7862,4.7068,Slow,No,Daily,4,North America
2022-08-14,10,Tuesday,DeepSeek,v4.0,4711,990,143,0.0185,0.7831,91023cbb-7eae-4ca7-bd7f-d2615f013167,Informational,Sample user input text 46855,124,930,Finance,2,1.11,274,Mobile,Spanish,0.7296,4.7557,Medium,Yes,Weekly,4,North America
2021-05-08,2,Monday,DeepSeek,v4.0,3836,151,441,0.0362,0.6181,d3be4fb5-a8f0-4370-a213-d9c2fe439132,Informational,Sample user input text 46856,164,805,Technology,4,3.63,883,Desktop,Chinese,0.8402,3.8234,Medium,No,Monthly,5,South America
2021-03-30,8,Friday,ChatGPT,v3.0,8612,503,68,0.0359,0.7191,ea754e5c-0b41-4917-883e-fedba2da929e,Transactional,Sample user input text 46857,58,63,Health,3,4.29,342,Mobile,French,0.9536,2.8851,Slow,Yes,Monthly,4,North America
2021-02-01,9,Thursday,ChatGPT,v2.0,6922,233,491,0.0547,0.5736,27548fe9-f8ed-4027-8c75-a7c5e02a6632,Informational,Sample user input text 46858,147,676,Health,5,4.44,822,Tablet,Spanish,0.8562,4.0766,Medium,No,Daily,1,Asia
2023-11-13,11,Wednesday,DeepSeek,v3.0,2114,979,161,0.0345,0.9026,c0fda68e-3ea3-4662-9f10-f542cc921403,Informational,Sample user input text 46859,228,606,Education,5,1.75,1341,Tablet,German,0.7437,1.591,Fast,Yes,Daily,3,North America
2020-03-18,1,Tuesday,DeepSeek,v3.0,9327,446,100,0.0875,0.6904,5091ec82-f6b8-47fe-a740-05682948b483,Transactional,Sample user input text 46860,57,292,Education,4,4.59,1777,Tablet,French,0.8158,0.5269,Fast,No,Weekly,1,Europe
2022-09-28,9,Monday,Grok AI,v2.0,6036,834,158,0.0995,0.8666,535aa177-869a-47c1-98f9-f5faec6579a3,Informational,Sample user input text 46861,251,802,Health,4,1.69,1725,Desktop,Spanish,0.8757,1.2511,Fast,Yes,Monthly,0,North America
2021-10-20,8,Thursday,ChatGPT,v4.0,7271,712,487,0.0583,0.5668,3dbcc732-f042-4011-89cb-6efba35d9462,Navigational,Sample user input text 46862,396,667,Education,5,2.31,1504,Tablet,Spanish,0.8791,4.1455,Slow,No,Weekly,5,Europe
2020-10-01,5,Wednesday,ChatGPT,v4.0,8571,637,227,0.0277,0.7766,129f267a-be6b-4669-af83-a8f0e13d094b,Transactional,Sample user input text 46863,476,532,Health,4,2.2,333,Desktop,German,0.9136,0.5378,Medium,No,Daily,3,North America
2021-11-25,12,Saturday,DeepSeek,v1.0,6439,615,187,0.0474,0.7908,c1e242c1-ac59-4d60-9bce-fa4a9b1d192b,Navigational,Sample user input text 46864,421,778,Education,5,2.05,394,Desktop,English,0.7126,3.386,Slow,Yes,Monthly,1,South America
2023-06-09,11,Thursday,Grok AI,v4.0,8778,462,371,0.0464,0.8975,48ba2be4-18cc-4d51-8d85-5b00067e6364,Navigational,Sample user input text 46865,386,970,Finance,4,4.85,135,Desktop,Chinese,0.9323,0.7749,Fast,No,Daily,3,South America
2022-01-21,1,Monday,Grok AI,v3.0,2948,342,438,0.0863,0.9606,55275004-7bdf-4882-b740-20fe77591b00,Navigational,Sample user input text 46866,262,897,Health,4,3.41,858,Mobile,German,0.9409,0.566,Fast,No,Daily,3,Asia
2020-02-28,1,Saturday,DeepSeek,v3.0,7739,559,432,0.0777,0.8049,459c3fb7-211a-482e-9718-51dd92560a57,Navigational,Sample user input text 46867,260,893,Health,2,4.29,456,Mobile,French,0.9383,4.2512,Slow,No,Monthly,4,North America
2022-10-22,10,Saturday,ChatGPT,v2.0,4873,541,284,0.0381,0.7279,e9b16450-da6b-4276-91a8-9b9ed6b5874b,Informational,Sample user input text 46868,116,893,Finance,3,1.13,1606,Desktop,Chinese,0.8664,1.2306,Slow,No,Monthly,5,South America
2020-02-19,3,Friday,DeepSeek,v1.0,8568,331,221,0.0181,0.9443,d8770352-50cf-4ff2-abad-75158bc8cf9a,Transactional,Sample user input text 46869,468,243,Finance,3,3.78,842,Tablet,German,0.7479,0.383,Slow,Yes,Monthly,5,Europe
2020-05-07,8,Monday,DeepSeek,v2.0,9267,969,359,0.0607,0.5301,01c8e8ee-b26a-4323-b7dd-fcb362459710,Transactional,Sample user input text 46870,178,59,Technology,5,1.33,1684,Mobile,Spanish,0.8842,0.507,Medium,No,Daily,3,Europe
2022-12-09,1,Sunday,ChatGPT,v4.0,8575,678,423,0.0485,0.7832,c05e992f-6b18-4cd7-9330-8de943221181,Informational,Sample user input text 46871,188,526,Education,1,1.46,780,Mobile,French,0.9911,1.4426,Slow,Yes,Weekly,4,South America
2023-06-29,10,Tuesday,ChatGPT,v1.0,4894,897,310,0.0724,0.8509,58bdf91e-50f3-4912-8053-a72c9747bc96,Transactional,Sample user input text 46872,28,931,Education,2,1.68,1753,Desktop,Chinese,0.9589,1.843,Medium,Yes,Daily,4,North America
2021-05-21,6,Saturday,DeepSeek,v3.0,5190,448,297,0.0527,0.7367,e7ba9c63-afca-4ce9-845d-e04445235485,Transactional,Sample user input text 46873,384,972,Finance,4,4.46,1525,Desktop,Chinese,0.9123,4.8687,Medium,No,Daily,0,South America
2021-12-10,5,Friday,Grok AI,v2.0,7092,786,100,0.0226,0.8862,5eeb2ce4-52f6-4e6d-9c44-8085a4934a06,Transactional,Sample user input text 46874,165,23,Finance,2,1.86,799,Tablet,German,0.9214,3.9437,Fast,Yes,Weekly,3,Asia
2023-12-07,7,Monday,ChatGPT,v4.0,7399,705,116,0.0919,0.5732,3c7f80f6-7140-483f-a7c5-a644bb342c6c,Transactional,Sample user input text 46875,39,836,Health,2,1.21,1504,Tablet,Chinese,0.89,3.9115,Fast,Yes,Weekly,2,North America
2020-05-21,8,Thursday,Grok AI,v1.0,5053,840,245,0.0166,0.811,55bab47c-a8d6-4e04-a589-f7ea653e6031,Navigational,Sample user input text 46876,220,319,Education,2,2.51,238,Tablet,Spanish,0.943,4.1052,Slow,Yes,Daily,0,Europe
2022-07-26,9,Monday,Grok AI,v2.0,1233,633,290,0.0303,0.9719,0d68c0ed-0b1f-45f3-9948-d5ea4da0acb2,Transactional,Sample user input text 46877,190,76,Technology,2,4.48,1577,Tablet,French,0.9747,2.622,Slow,No,Weekly,0,South America
2023-04-28,6,Thursday,ChatGPT,v1.0,5766,287,307,0.0866,0.8499,d115eb07-252d-4c84-a194-dc943b04dbe2,Informational,Sample user input text 46878,152,58,Technology,1,4.5,1024,Tablet,Spanish,0.966,1.2878,Medium,Yes,Weekly,1,South America
2021-02-02,11,Sunday,DeepSeek,v3.0,4608,532,477,0.0698,0.792,4c17f999-b9f2-4267-aca3-546d0977157b,Navigational,Sample user input text 46879,469,113,Education,2,2.06,677,Desktop,French,0.7944,4.2815,Fast,Yes,Daily,3,Asia
2021-10-25,11,Saturday,DeepSeek,v4.0,2803,303,218,0.0966,0.7475,8a0f7d2f-64f9-4c1b-8593-73a2280e8012,Navigational,Sample user input text 46880,124,729,Finance,3,2.05,1095,Desktop,Chinese,0.7347,3.4112,Fast,Yes,Daily,3,South America
2022-10-08,1,Tuesday,ChatGPT,v4.0,2420,784,490,0.0626,0.667,c69bdd51-930a-4e6a-8e5b-843a73115fa8,Informational,Sample user input text 46881,292,719,Finance,2,3.3,683,Mobile,Chinese,0.9412,3.3508,Slow,Yes,Weekly,1,Europe
2023-03-25,12,Sunday,DeepSeek,v4.0,7109,542,258,0.099,0.8235,a91000d1-6171-4c06-9e93-ef7af4578c2a,Informational,Sample user input text 46882,44,543,Health,1,3.69,681,Mobile,Spanish,0.9528,0.769,Fast,No,Daily,2,North America
2023-12-19,6,Wednesday,Grok AI,v1.0,1970,395,80,0.0465,0.698,ae020c63-83c5-4813-8977-5846da28bfdc,Navigational,Sample user input text 46883,272,235,Technology,2,3.41,1008,Tablet,German,0.8747,0.5761,Medium,No,Weekly,3,Asia
2020-04-26,2,Sunday,Grok AI,v2.0,3878,362,413,0.0363,0.8546,87936b95-2e87-4d26-bf4f-418e5276c802,Transactional,Sample user input text 46884,242,753,Finance,1,1.38,1782,Desktop,French,0.9608,0.4673,Fast,No,Weekly,3,North America
2020-06-15,9,Thursday,DeepSeek,v3.0,5296,524,123,0.0186,0.9396,53dc9783-d57f-4624-8713-d2c7a0b18ba0,Informational,Sample user input text 46885,205,226,Education,4,1.86,1180,Mobile,Spanish,0.7318,0.5689,Medium,No,Daily,0,Europe
2023-10-22,3,Wednesday,Grok AI,v2.0,3368,658,261,0.0309,0.6136,ef0fb337-1069-4e24-81dc-c1dd18234574,Informational,Sample user input text 46886,305,769,Education,4,4.52,870,Mobile,Spanish,0.7853,2.7237,Medium,No,Daily,5,North America
2023-05-13,4,Saturday,DeepSeek,v1.0,7282,147,306,0.0977,0.6941,3f8627b0-3c41-40de-944b-8e8be69f86b0,Transactional,Sample user input text 46887,116,547,Health,4,3.36,1732,Mobile,English,0.8092,3.247,Medium,Yes,Daily,5,Europe
2023-01-08,11,Friday,ChatGPT,v2.0,4051,921,242,0.0861,0.7477,634d7112-d166-4246-ac5b-c28689b2e52e,Informational,Sample user input text 46888,421,247,Finance,4,4.28,493,Mobile,Spanish,0.7352,2.2944,Fast,Yes,Daily,1,Europe
